event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,behavioural-classification,gps:hdop,gps:satellite-count,habitat,height-above-ellipsoid,manually-marked-outlier,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
21076590255,true,2021-06-25 02:59:00.000,-83.8451,41.53434,,"B1",1.1,9,"",188.11,,"1.9","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590252,true,2021-08-15 02:56:00.000,-83.84567,41.53442,,"B1",1.2,7,"",194.13,,"2.8","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590254,true,2021-08-19 02:56:00.000,-83.84562,41.53442,,"B1",1.9,5,"",189.07,,"0.9","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590260,true,2021-08-23 02:56:00.000,-83.84019,41.537,,"B1",2.4,6,"",147.84,,"2.8","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590259,true,2021-08-27 02:56:00.000,-83.84055,41.53697,,"B1",1.6,7,"",187.07,,"1.6","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590256,true,2021-08-31 02:55:00.000,-83.84133,41.5365,,"B1",1.5,6,"",187.51,,"0.4","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590251,true,2021-09-04 02:55:00.000,-83.84571,41.53569,,"B1",1.1,7,"",206.31,,"2.9","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590249,true,2021-09-08 02:55:00.000,-83.84585,41.53466,,"B1",1.2,8,"",196.81,,"1.2","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590253,true,2021-09-12 02:55:00.000,-83.84564,41.53443,,"B1",1.5,6,"",196.62,,"0.9","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590250,true,2021-09-16 02:54:00.000,-83.84578,41.53533,,"B1",1.4,7,"",172.84,,"2.3","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590258,true,2021-09-20 02:54:00.000,-83.84096,41.53758,,"B1",2.1,6,"",173.45,,"1.6","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590257,true,2021-09-24 02:54:00.000,-83.84097,41.53773,,"B1",5.7,6,"",180.79,,"0.8","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590224,true,2021-09-28 02:54:00.000,-83.8852,40.97442,,"FM",1.3,7,"",832.45,,"59","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588189,true,2021-10-02 02:54:00.000,-98.28864,27.40025,,"Stop1",1.4,6,"TX",63.32,,"1.7","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588188,true,2021-10-06 02:53:00.000,-98.28941,27.39992,,"Stop1",3.5,6,"TX",42.56,,"0.8","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588194,true,2021-10-10 02:53:00.000,-98.08861,24.28401,,"FM",1.3,8,"",87.48,,"1.5","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588445,true,2021-10-14 02:53:00.000,-95.48369,17.17515,,"LFW",1.3,6,"",546.62,,"1.7","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588412,true,2021-10-18 02:53:00.000,-95.5788,17.1296,,"W1",3.9,6,"",380.19,,"0.6","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588409,true,2021-10-22 02:53:00.000,-95.57907,17.1295,,"W1",3.1,4,"",380.19,,"0.1","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588418,true,2021-10-26 02:52:00.000,-95.57831,17.12961,,"W1",1.6,7,"",358.57,,"1","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588430,true,2021-11-03 02:52:00.000,-95.57739,17.12983,,"W1",2.3,5,"",356.18,,"0.5","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588431,true,2021-11-08 02:52:00.000,-95.57739,17.12984,,"W1",4.1,5,"",350.79,,"0.6","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588426,true,2021-11-13 02:51:00.000,-95.57803,17.1298,,"W1",2.6,4,"",350.79,,"0.1","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588411,true,2021-11-18 02:51:00.000,-95.57888,17.12967,,"W1",1.7,6,"",316.62,,"0.9","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588416,true,2021-11-23 02:51:00.000,-95.57841,17.12961,,"W1",2.8,5,"",394.89,,"0.6","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588432,true,2021-11-28 02:51:00.000,-95.57734,17.12971,,"W1",3.3,5,"",353.58,,"0.8","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588414,true,2021-12-03 02:50:00.000,-95.57856,17.12952,,"W1",3.7,5,"",380.0,,"0.8","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588429,true,2021-12-08 02:50:00.000,-95.57777,17.13005,,"W1",2.4,5,"",368.94,,"0.6","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588422,true,2021-12-13 02:50:00.000,-95.57812,17.12964,,"W1",6.3,5,"",378.24,,"0.2","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588434,true,2021-12-18 02:49:00.000,-95.57714,17.12834,,"W1",1.7,5,"",375.76,,"0.4","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588433,true,2021-12-23 02:49:00.000,-95.57732,17.12975,,"W1",2.1,5,"",359.44,,"0.2","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588435,true,2021-12-28 02:49:00.000,-95.57614,17.12942,,"W1",6.4,4,"",359.44,,"0","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588417,true,2022-01-02 02:49:00.000,-95.57837,17.12981,,"W1",1.4,6,"",339.83,,"1.2","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588425,true,2022-01-07 02:48:00.000,-95.57804,17.12989,,"W1",4.2,6,"",358.14,,"0.8","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588419,true,2022-01-12 02:48:00.000,-95.57828,17.1297,,"W1",1.2,7,"",377.69,,"0.8","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588420,true,2022-01-17 02:48:00.000,-95.57823,17.12977,,"W1",1.9,5,"",430.34,,"0.9","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588424,true,2022-01-22 02:47:00.000,-95.57805,17.12957,,"W1",3.1,5,"",373.65,,"0.7","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588427,true,2022-01-27 02:47:00.000,-95.57798,17.1294,,"W1",4.0,4,"",373.66,,"0.1","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588404,true,2022-02-01 02:47:00.000,-95.57954,17.12967,,"W1",2.0,6,"",427.63,,"0.6","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588407,true,2022-02-05 02:47:00.000,-95.57915,17.12979,,"W1",2.1,6,"",432.12,,"1.4","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588421,true,2022-02-09 02:46:00.000,-95.57814,17.12995,,"W1",1.4,6,"",335.63,,"1.9","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588408,true,2022-02-13 02:46:00.000,-95.57915,17.12969,,"W1",1.1,7,"",411.16,,"1.9","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588410,true,2022-02-17 02:46:00.000,-95.579,17.12944,,"W1",1.4,6,"",438.55,,"1","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588447,true,2022-02-21 02:47:00.000,-95.46142,17.44285,,"W1",4.1,3,"",545.73,,"0","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588413,true,2022-02-25 02:46:00.000,-95.57867,17.1306,,"W1",1.8,5,"",437.26,,"1.1","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588446,true,2022-03-01 02:47:00.000,-95.47292,17.34099,,"W1",4.4,3,"",489.97,,"0","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588406,true,2022-03-05 02:45:00.000,-95.57922,17.12901,,"W1",19.9,4,"",437.27,,"0.1","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588428,false,2022-03-09 02:45:00.000,-95.57782,17.13061,true,"W1",21.1,4,"",437.32,,"0.1","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588423,true,2022-03-13 02:45:00.000,-95.57806,17.12961,,"W1",2.0,5,"",435.43,,"0.2","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588405,true,2022-03-17 02:44:00.000,-95.57926,17.12986,,"W1",3.3,5,"",422.94,,"0.5","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588415,true,2022-03-21 02:44:00.000,-95.57847,17.12826,,"W1",7.3,4,"",422.96,,"0","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588403,true,2022-03-25 02:45:00.000,-95.57996,17.22122,,"SM",6.3,3,"",431.01,,"0","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076588163,true,2022-03-29 02:44:00.000,-99.1209,27.70807,,"SM",1.5,4,"",10000.0,,"0","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076589247,true,2022-04-06 02:45:00.000,-91.48631,34.78995,,"SM",4.4,3,"",10000.0,,"0","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076589098,true,2022-04-10 02:43:00.000,-92.03548,34.24828,,"SM",1.7,6,"",98.65,,"1.4","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590156,true,2022-04-14 02:43:00.000,-86.22942,37.64759,,"SM.stop1",1.4,5,"",183.01,,"0.9","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590155,true,2022-04-18 02:43:00.000,-86.22943,37.64758,,"SM.stop1",2.6,4,"",183.06,,"0","gps","Antrostomus vociferus","1757","135292239","GPS tracking of eastern whip-poor-will"
21076590423,true,2023-07-15 00:55:59.000,-82.38171,39.20576,,"B1",1.6,4,"",219.21,,"0.2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076590421,true,2023-08-31 23:53:34.000,-82.3819,39.20581,,"B1",1.6,6,"",220.8,,"3","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076590422,true,2023-09-05 23:53:16.000,-82.38187,39.20561,,"B1",1.5,7,"",255.81,,"2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076590413,true,2023-09-10 23:53:01.000,-82.38493,39.20569,,"B1",1.0,8,"",240.74,,"3.4","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076590419,true,2023-09-15 23:52:44.000,-82.38285,39.20567,,"B1",3.7,6,"",250.95,,"1.2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076590411,true,2023-09-20 23:52:27.000,-82.38537,39.20553,,"B1",2.4,6,"",228.74,,"0.4","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076590414,true,2023-09-25 23:52:13.000,-82.38463,39.20565,,"B1",1.4,8,"",231.04,,"4.2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076590166,true,2023-09-30 23:51:56.000,-84.97095,37.86014,,"FM",1.7,6,"",220.43,,"0.8","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076588943,true,2023-10-05 23:51:44.000,-92.47448,31.67506,,"FM",1.6,6,"",31.65,,"4.2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076588368,true,2023-10-10 23:51:30.000,-96.48524,29.53781,,"FM",1.1,7,"",42.83,,"2.5","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076588706,true,2023-10-15 23:51:12.000,-93.84729,17.54237,,"LFW",1.1,7,"",373.56,,"6.8","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076588759,true,2023-10-20 23:50:54.000,-93.11439,17.85771,,"LFW",1.5,7,"",117.11,,"11.4","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589094,true,2023-10-25 23:50:45.000,-92.20413,18.62397,,"LFW",9.1,3,"",1412.55,,"0","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589109,true,2023-10-30 23:50:23.000,-91.78727,18.4469,,"W1",2.6,6,"",10.25,,"1","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589106,true,2023-11-04 23:50:13.000,-91.78756,18.44674,,"W1",2.5,5,"",9.51,,"0.5","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589120,true,2023-11-08 23:50:00.000,-91.78672,18.44686,,"W1",2.4,5,"",-0.19,,"2.1","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589108,true,2023-11-12 23:49:46.000,-91.78732,18.44692,,"W1",1.6,7,"",2.79,,"0.6","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589124,true,2023-11-16 23:49:33.000,-91.7867,18.447,,"W1",1.6,6,"",2.46,,"1.1","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589105,true,2023-11-20 23:49:23.000,-91.78766,18.44755,,"W1",1.3,7,"",1.89,,"3.5","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589104,true,2023-11-24 23:49:13.000,-91.78788,18.44632,,"W1",1.4,6,"",0.91,,"0.6","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589130,true,2023-11-28 23:48:54.000,-91.7863,18.44664,,"W1",1.3,6,"",0.06,,"0.5","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589116,true,2023-12-03 23:48:44.000,-91.78677,18.44661,,"W1",1.2,7,"",8.15,,"5.5","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589113,true,2023-12-09 23:48:24.000,-91.78679,18.44695,,"W1",5.7,6,"",3.86,,"2.3","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589127,true,2023-12-15 23:48:07.000,-91.78663,18.44664,,"W1",6.1,3,"",3.86,,"0.2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589123,true,2023-12-18 23:47:56.000,-91.7867,18.44686,,"W1",3.9,5,"",10.29,,"3.1","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589128,true,2023-12-21 23:47:43.000,-91.7866,18.44708,,"W1",13.2,4,"",10.29,,"0.1","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589121,true,2023-12-24 23:47:34.000,-91.78672,18.4468,,"W1",2.3,5,"",5.42,,"4.9","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589125,true,2023-12-27 23:47:23.000,-91.78668,18.44676,,"W1",2.4,5,"",6.84,,"0.9","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589131,true,2023-12-30 23:47:18.000,-91.78588,18.44716,,"W1",9.0,4,"",6.84,,"0.1","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589119,true,2024-01-04 23:46:58.000,-91.78673,18.4468,,"W1",1.5,6,"",3.42,,"3.2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589122,true,2024-01-08 23:46:46.000,-91.78672,18.44676,,"W1",2.0,5,"",3.21,,"0.2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589107,false,2024-01-12 23:46:33.000,-91.78755,18.44551,true,"W1",47.2,4,"",3.22,,"0.4","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589111,true,2024-01-16 23:46:22.000,-91.78682,18.44676,,"W1",1.2,8,"",6.61,,"6.1","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589112,true,2024-01-20 23:46:09.000,-91.78681,18.44673,,"W1",1.5,7,"",-0.05,,"1.3","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589110,true,2024-01-22 16:46:03.000,-91.78693,18.44661,,"Day",3.2,5,"",29.07,,"2.9","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589117,true,2024-01-24 23:45:57.000,-91.78675,18.44667,,"W1",1.2,6,"",25.14,,"4.2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589114,true,2024-01-28 23:45:46.000,-91.78678,18.4467,,"W1",2.0,5,"",23.75,,"1.4","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589115,false,2024-02-03 23:45:26.000,-91.78677,18.44715,true,"W1",35.5,5,"",1.81,,"0.4","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589126,true,2024-02-06 23:45:18.000,-91.78665,18.44723,,"W1",6.9,4,"",23.75,,"0.2","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589129,true,2024-02-12 23:45:00.000,-91.78642,18.44678,,"W1",6.1,4,"",23.75,,"0","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589118,true,2024-02-15 23:44:50.000,-91.78673,18.4468,,"W1",2.0,5,"",23.47,,"1","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076589103,true,2024-02-18 23:44:41.000,-91.78888,18.44574,,"W1",3.5,3,"",23.47,,"0","gps","Antrostomus vociferus","1757","265153345","GPS tracking of eastern whip-poor-will"
21076590342,true,2021-06-25 02:59:00.000,-82.41488,39.17627,,"B1",1.8,7,"",257.28,,"0.8","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590352,true,2021-08-15 02:57:00.000,-82.41254,39.17656,,"B1",2.1,7,"",236.85,,"1.3","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590344,true,2021-08-19 02:57:00.000,-82.41447,39.17666,,"B1",4.1,6,"",240.15,,"1.8","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590351,true,2021-08-23 02:56:00.000,-82.41275,39.17654,,"B1",2.1,6,"",238.06,,"0.7","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590349,true,2021-08-27 02:56:00.000,-82.41284,39.17652,,"B1",1.4,7,"",252.84,,"6","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590350,true,2021-08-31 02:56:00.000,-82.41284,39.17659,,"B1",1.7,7,"",256.17,,"2.1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590348,true,2021-09-04 02:56:00.000,-82.41359,39.1774,,"B1",1.8,6,"",248.51,,"1.5","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590347,true,2021-09-08 02:56:00.000,-82.41381,39.17707,,"B1",1.3,7,"",239.95,,"1.1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590355,true,2021-09-12 02:56:00.000,-82.40935,39.1736,,"B1",2.0,6,"",232.43,,"0.9","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590358,true,2021-09-16 02:56:00.000,-82.40873,39.17325,,"B1",3.0,6,"",231.15,,"0.5","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590356,true,2021-09-20 02:55:00.000,-82.40879,39.1733,,"B1",2.2,5,"",231.18,,"0.2","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590357,true,2021-09-24 02:55:00.000,-82.40878,39.17328,,"B1",2.1,8,"",233.53,,"1.7","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076590160,true,2021-09-28 02:55:00.000,-85.43533,36.71337,,"FM",1.3,7,"",791.61,,"1.1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588185,true,2021-10-02 02:55:00.000,-98.38066,23.52458,,"FM",1.2,6,"",534.93,,"1.6","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588704,true,2021-10-06 02:55:00.000,-93.89584,16.24599,,"FM",2.3,6,"",214.98,,"0.7","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588823,true,2021-10-10 02:55:00.000,-92.8895,15.93596,,"W1",1.8,6,"",710.74,,"1.2","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588810,true,2021-10-14 02:54:00.000,-92.88983,15.93584,,"W1",3.8,3,"",710.74,,"0.2","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588817,true,2021-10-18 02:54:00.000,-92.8896,15.93576,,"W1",3.2,5,"",734.7,,"0.9","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588832,true,2021-10-22 02:54:00.000,-92.88911,15.93507,,"W1",3.3,5,"",798.12,,"2.1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588826,true,2021-10-26 02:54:00.000,-92.88945,15.93602,,"W1",2.9,6,"",722.53,,"0.6","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588825,true,2021-10-30 02:54:00.000,-92.88947,15.93585,,"W1",1.4,6,"",714.21,,"4.4","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588816,true,2021-11-03 02:54:00.000,-92.88967,15.93606,,"W1",2.0,6,"",718.2,,"0.9","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588831,true,2021-11-08 02:53:00.000,-92.88926,15.93574,,"W1",1.1,8,"",762.24,,"5.1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588829,true,2021-11-13 02:53:00.000,-92.88935,15.93569,,"W1",2.0,4,"",762.24,,"0.1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588818,true,2021-11-18 02:53:00.000,-92.88958,15.93573,,"W1",1.6,4,"",762.24,,"0.1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588827,true,2021-11-23 02:53:00.000,-92.88941,15.93584,,"W1",1.7,5,"",781.5,,"3.3","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588812,true,2021-11-28 02:52:00.000,-92.88977,15.93588,,"W1",1.2,8,"",754.78,,"2.2","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588830,true,2021-12-03 02:52:00.000,-92.88929,15.93582,,"W1",1.3,8,"",728.97,,"2.7","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588821,true,2021-12-08 02:52:00.000,-92.88953,15.93592,,"W1",1.6,7,"",735.8,,"2.8","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588824,true,2021-12-13 02:52:00.000,-92.8895,15.93591,,"W1",1.5,6,"",730.76,,"1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588820,true,2021-12-18 02:52:00.000,-92.88954,15.9359,,"W1",3.8,4,"",730.76,,"0.2","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588819,true,2021-12-23 02:52:00.000,-92.88955,15.93578,,"W1",1.3,5,"",730.87,,"0.4","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588809,true,2021-12-28 02:51:00.000,-92.88996,15.93544,,"W1",3.0,5,"",779.89,,"1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588828,true,2022-01-07 02:51:00.000,-92.88937,15.93567,,"W1",2.7,5,"",754.32,,"2.4","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588822,true,2022-01-12 02:51:00.000,-92.88952,15.93578,,"W1",1.7,5,"",815.54,,"3.7","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588813,true,2022-01-17 02:50:00.000,-92.88972,15.93598,,"W1",1.9,7,"",735.8,,"1.5","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588815,true,2022-01-22 02:50:00.000,-92.88969,15.93594,,"W1",2.5,6,"",756.77,,"2.8","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588814,true,2022-01-27 02:50:00.000,-92.88972,15.93556,,"W1",1.5,8,"",768.13,,"8.3","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588811,true,2022-02-01 02:50:00.000,-92.88982,15.93547,,"W1",1.2,8,"",716.23,,"5.1","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588807,true,2022-02-05 02:50:00.000,-92.9018,15.81985,,"W2",3.8,3,"",729.27,,"0","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588800,true,2022-02-09 02:49:00.000,-92.90246,15.82117,,"W2",1.4,6,"",1343.2,,"2","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588801,true,2022-02-13 02:49:00.000,-92.90246,15.82118,,"W2",1.4,7,"",1368.4,,"8.2","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588802,true,2022-02-17 02:49:00.000,-92.90242,15.82109,,"W2",4.1,3,"",1368.4,,"0","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588798,true,2022-02-21 02:49:00.000,-92.90279,15.82155,,"W2",8.3,3,"",1368.4,,"0","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
21076588799,true,2022-02-25 02:49:00.000,-92.9025,15.82121,,"W2",1.2,6,"",1346.22,,"7.5","gps","Antrostomus vociferus","1758","135292243","GPS tracking of eastern whip-poor-will"
